community_area,year,ward,n_requests,n_closed,share_closed,n_open,share_open,median_ttc_hours,p75_ttc_hours,mean_ttc_hours,median_age_open_hours,p75_age_open_hours,pct_closed_24h,pct_closed_72h,pct_closed_7d,pct_closed_30d,small_n_requests,small_n_closed
26,2023,37.0,217,216,0.9954,1,0.0046,117.6835,526.8087,863.5908,20362.5169,20362.5169,0.3502,0.4194,0.5438,0.7926,False,False
26,2024,24.0,1366,1336,0.978,30,0.022,167.8594,645.1819,724.5451,11844.2351,14465.4535,0.2474,0.3792,0.489,0.7599,False,False
26,2024,28.0,5914,5771,0.9758,143,0.0242,130.1478,523.2388,796.3059,12820.0542,16267.7647,0.3138,0.4178,0.5435,0.7908,False,False
26,2024,37.0,167,165,0.988,2,0.012,163.0961,426.7803,655.4627,17235.9561,17345.8008,0.3174,0.3772,0.509,0.8084,False,False
26,2025,24.0,1785,1660,0.93,125,0.07,66.1564,474.1625,401.0385,2341.0083,5089.5267,0.3894,0.4739,0.5625,0.772,False,False
26,2025,28.0,5602,5308,0.9475,294,0.0525,159.9708,762.5706,523.2304,4821.2096,6270.1461,0.2926,0.3913,0.4838,0.7008,False,False
26,2025,37.0,225,220,0.9778,5,0.0222,75.7303,355.8069,326.0646,3582.5236,4214.1631,0.2889,0.4756,0.6178,0.8578,False,False
27,2021,24.0,1449,1446,0.9979,3,0.0021,117.5212,650.2019,735.9175,36872.3053,37734.315,0.3602,0.4438,0.5652,0.7723,False,False
27,2021,27.0,3161,3137,0.9924,24,0.0076,118.5819,643.2422,1035.3832,38768.2415,40049.0628,0.3483,0.4442,0.5346,0.7618,False,False
27,2021,28.0,4829,4812,0.9965,17,0.0035,142.5906,763.1922,940.3024,39005.8906,41221.9319,0.3417,0.4305,0.5196,0.7405,False,False
27,2022,24.0,1155,1151,0.9965,4,0.0035,245.3269,792.3412,850.5692,31607.779,32063.0849,0.2831,0.3723,0.4407,0.7273,False,False
27,2022,27.0,2404,2385,0.9921,19,0.0079,225.1003,832.5569,1043.1993,31230.8364,33530.6249,0.2958,0.3781,0.4671,0.7142,False,False
27,2022,28.0,3797,3767,0.9921,30,0.0079,178.0006,694.8297,875.0314,29197.7643,31238.1723,0.2908,0.38,0.4914,0.7519,False,False
27,2022,37.0,1,1,1.0,0,0.0,0.0206,0.0206,0.0206,,,1.0,1.0,1.0,1.0,True,True
27,2023,24.0,1276,1257,0.9851,19,0.0149,216.4797,1705.8442,1317.6775,21379.9814,22125.7456,0.2884,0.3785,0.4694,0.652,False,False
27,2023,27.0,2407,2367,0.9834,40,0.0166,116.585,598.7997,760.0743,20485.8586,21706.4759,0.3515,0.4412,0.5384,0.7865,False,False
27,2023,28.0,4609,4513,0.9792,96,0.0208,139.3353,554.6733,1348.34,19576.4983,21348.0845,0.3038,0.4031,0.5227,0.7791,False,False
27,2023,37.0,16,16,1.0,0,0.0,50.844,226.5068,145.3447,,,0.1875,0.5625,0.6875,1.0,True,True
27,2024,24.0,1050,1025,0.9762,25,0.0238,146.6044,675.3192,723.6034,14293.2408,15923.2142,0.3057,0.4029,0.521,0.7419,False,False
27,2024,27.0,2692,2596,0.9643,96,0.0357,121.1057,507.7571,582.5347,12608.8564,15124.0408,0.3228,0.4127,0.5249,0.7734,False,False
27,2024,28.0,4689,4510,0.9618,179,0.0382,91.8593,437.9954,861.4426,12997.0531,14664.2171,0.3555,0.4598,0.5628,0.7919,False,False
27,2024,37.0,5,5,1.0,0,0.0,68.7592,69.5317,127.6299,,,0.4,0.8,0.8,1.0,True,True
27,2025,24.0,1241,1167,0.9404,74,0.0596,66.5803,553.7579,443.1612,1991.4407,5105.353,0.4045,0.4883,0.5697,0.7526,False,False
27,2025,27.0,2607,2411,0.9248,196,0.0752,121.2639,692.6186,448.6107,3657.9072,5689.8514,0.3172,0.4081,0.4979,0.6997,False,False
27,2025,28.0,4933,4674,0.9475,259,0.0525,145.905,770.4932,526.8028,3326.195,4862.0893,0.3152,0.402,0.4904,0.6957,False,False
27,2025,37.0,14,14,1.0,0,0.0,30.1578,102.0547,318.1921,,,0.5,0.7143,0.8571,0.8571,True,True
28,2021,11.0,850,850,1.0,0,0.0,29.2285,164.8247,489.6106,,,0.4612,0.6188,0.7553,0.8824,False,False
28,2021,25.0,2837,2829,0.9972,8,0.0028,33.3917,208.8544,606.9099,38946.4822,39542.3091,0.4438,0.614,0.7293,0.8625,False,False
28,2021,27.0,7125,7070,0.9923,55,0.0077,26.7493,331.3159,840.4816,38704.0931,39179.1533,0.4755,0.5931,0.6815,0.8376,False,False
28,2021,28.0,637367,637320,0.9999,47,0.0001,0.0,0.0003,8.7868,38957.4897,41154.3642,0.995,0.9957,0.9965,0.998,False,False
28,2021,34.0,176,73,0.4148,103,0.5852,23185.3275,32836.5356,23594.2666,38701.5419,39409.5751,0.0,0.0,0.0,0.0,False,False
28,2021,42.0,1375,1374,0.9993,1,0.0007,21.7054,95.5579,500.0554,38703.6333,38703.6333,0.5462,0.7185,0.8124,0.8815,False,False
28,2022,11.0,730,730,1.0,0,0.0,23.1135,121.4944,239.8197,,,0.5096,0.6699,0.7849,0.9,False,False
28,2022,25.0,2799,2794,0.9982,5,0.0018,27.1261,204.7329,358.9186,32023.9664,33777.5964,0.4687,0.6277,0.736,0.8753,False,False
28,2022,27.0,7256,7212,0.9939,44,0.0061,27.6424,407.3597,875.8934,28885.4547,31079.6091,0.4702,0.5808,0.6582,0.8086,False,False
28,2022,28.0,613181,613132,0.9999,49,0.0001,0.0,0.0003,7.4812,31044.9025,32770.0922,0.9947,0.9957,0.9964,0.9982,False,False
28,2022,34.0,721,668,0.9265,53,0.0735,793.1824,5834.8193,4478.8905,30372.5308,32892.1397,0.2607,0.3218,0.3717,0.4494,False,False
28,2022,42.0,1516,1514,0.9987,2,0.0013,21.2797,68.5201,271.6915,30062.1449,31139.4233,0.5653,0.7672,0.8483,0.903,False,False
28,2023,3.0,5,5,1.0,0,0.0,6.4572,880.2428,392.1726,,,0.6,0.6,0.6,0.6,True,True
28,2023,11.0,52,52,1.0,0,0.0,18.0058,104.4174,620.9433,,,0.5577,0.6731,0.8077,0.9038,False,False
28,2023,25.0,465,461,0.9914,4,0.0086,40.8094,402.7403,1220.4357,22740.3118,23674.9503,0.4538,0.5677,0.6581,0.8172,False,False
28,2023,27.0,6976,6890,0.9877,86,0.0123,26.8306,291.9196,635.6389,21649.1033,24164.3968,0.4731,0.5985,0.6895,0.844,False,False
28,2023,28.0,635590,635466,0.9998,124,0.0002,0.0,0.0003,8.049,20494.3526,22071.0794,0.9944,0.9956,0.9965,0.9983,False,False
28,2023,34.0,5780,5679,0.9825,101,0.0175,21.8814,124.2128,796.4493,21034.0242,23547.6586,0.5171,0.6637,0.7609,0.8623,False,False
28,2023,42.0,434,422,0.9724,12,0.0276,21.1992,219.6248,593.3847,22159.5997,22982.7344,0.5138,0.6198,0.7097,0.765,False,False
28,2024,11.0,91,90,0.989,1,0.011,30.1436,294.5694,246.1156,8780.2219,8780.2219,0.4505,0.6044,0.6484,0.8462,False,False
28,2024,25.0,556,542,0.9748,14,0.0252,22.6967,172.0394,575.0002,14290.8697,15346.9128,0.5054,0.6295,0.7266,0.8453,False,False
28,2024,27.0,8713,8529,0.9789,184,0.0211,10.1364,155.7733,424.5105,12947.7615,15340.6953,0.569,0.6598,0.7429,0.8544,False,False
28,2024,28.0,661937,661586,0.9995,351,0.0005,0.0,0.0003,9.5073,13286.5506,14674.1833,0.9934,0.9948,0.9958,0.9974,False,False
28,2024,34.0,6185,6008,0.9714,177,0.0286,20.8681,103.2918,439.0359,13441.5933,15340.4708,0.5264,0.6828,0.7764,0.8653,False,False
28,2024,42.0,408,399,0.9779,9,0.0221,20.5147,512.9222,484.3551,15127.2022,15422.8039,0.5196,0.6324,0.6961,0.7451,False,False
28,2025,3.0,2,2,1.0,0,0.0,0.0885,0.1306,0.0885,,,1.0,1.0,1.0,1.0,True,True
28,2025,11.0,80,73,0.9125,7,0.0875,18.9111,107.8847,198.8109,5599.3175,6562.231,0.4875,0.65,0.7375,0.8625,False,False
28,2025,25.0,449,414,0.922,35,0.078,19.9956,156.5502,339.0628,3750.8606,5663.4589,0.49,0.6214,0.7105,0.8062,False,False
28,2025,27.0,7319,6972,0.9526,347,0.0474,20.8653,247.2195,333.2672,3256.0614,5624.1106,0.5013,0.6088,0.6819,0.8094,False,False
28,2025,28.0,667862,667443,0.9994,419,0.0006,0.0,0.0003,3.9672,3651.4978,5670.5903,0.9943,0.9954,0.9963,0.9977,False,False
28,2025,34.0,4828,4456,0.9229,372,0.0771,24.6356,140.3294,275.9239,3265.6817,5320.1633,0.4526,0.6096,0.7123,0.8244,False,False
28,2025,42.0,446,414,0.9283,32,0.0717,52.0957,740.7356,383.7353,869.0475,3122.234,0.4013,0.4843,0.5785,0.6928,False,False
29,2021,12.0,12,12,1.0,0,0.0,46.205,122.2983,86.4785,,,0.4167,0.6667,0.8333,1.0,True,True
29,2021,22.0,785,778,0.9911,7,0.0089,68.3744,478.2166,862.6153,38667.3433,38949.3668,0.3656,0.507,0.5962,0.8,False,False
29,2021,24.0,13845,13786,0.9957,59,0.0043,77.7414,645.3713,791.2081,38870.1253,39036.8732,0.4199,0.4893,0.5652,0.7679,False,False
29,2021,25.0,1,0,0.0,1,1.0,,,,39007.355,39007.355,0.0,0.0,0.0,0.0,True,True
29,2021,28.0,1080,1073,0.9935,7,0.0065,93.6686,820.1931,1098.1486,39724.15,39883.5347,0.4028,0.4722,0.5722,0.7324,False,False
29,2022,12.0,24,24,1.0,0,0.0,6.0689,142.3109,434.3045,,,0.625,0.6667,0.7917,0.875,True,True
29,2022,22.0,837,832,0.994,5,0.006,162.3221,879.4113,980.4193,31740.3919,32460.9792,0.2616,0.3751,0.5018,0.724,False,False
29,2022,24.0,10202,10133,0.9932,69,0.0068,238.5586,832.8369,987.2816,30181.3592,32271.0606,0.2519,0.3506,0.448,0.7147,False,False
29,2022,25.0,14,14,1.0,0,0.0,3940.4112,7658.8989,5287.5821,,,0.3571,0.3571,0.3571,0.3571,True,True
29,2022,28.0,838,835,0.9964,3,0.0036,146.9092,672.5607,834.4153,32872.6889,33100.3925,0.3305,0.4212,0.5203,0.7566,False,False
29,2023,22.0,919,896,0.975,23,0.025,90.3606,449.5719,772.0977,21352.08,22911.7154,0.3341,0.4679,0.5789,0.803,False,False
29,2023,24.0,11936,11580,0.9702,356,0.0298,163.3815,766.6077,967.9087,21270.7933,21368.8785,0.2931,0.3898,0.4924,0.7188,False,False
29,2023,25.0,74,74,1.0,0,0.0,42.2161,403.4884,362.7452,,,0.4324,0.5405,0.5946,0.8919,False,False
29,2023,28.0,859,838,0.9756,21,0.0244,98.3824,546.0848,1344.0743,20025.2628,20049.5075,0.3527,0.4459,0.553,0.7788,False,False
29,2024,22.0,804,784,0.9751,20,0.0249,91.0231,380.9685,614.7591,14600.8375,17160.2149,0.2873,0.4465,0.6007,0.8172,False,False
29,2024,24.0,10358,10135,0.9785,223,0.0215,112.5325,521.0985,659.2977,12947.8058,14794.9139,0.3302,0.4389,0.5589,0.7827,False,False
29,2024,25.0,148,145,0.9797,3,0.0203,19.7992,206.7225,640.2598,14645.3983,14826.0982,0.5203,0.6486,0.7162,0.8514,False,False
29,2024,28.0,982,931,0.9481,51,0.0519,88.0744,468.2706,834.8853,12485.9336,14288.4251,0.3401,0.4613,0.5723,0.7699,False,False
29,2025,22.0,857,815,0.951,42,0.049,46.0944,315.2188,296.8168,3284.2889,4728.2839,0.3991,0.5239,0.6324,0.832,False,False
29,2025,24.0,10470,9719,0.9283,751,0.0717,97.7975,571.7985,463.997,2555.2258,4801.1971,0.3219,0.4296,0.5303,0.737,False,False
29,2025,25.0,118,108,0.9153,10,0.0847,68.1072,567.1116,528.8993,2256.8964,3662.3834,0.3814,0.4746,0.5339,0.7458,False,False
29,2025,28.0,1069,1022,0.956,47,0.044,121.8515,804.8913,490.0828,2745.7964,4792.9983,0.3293,0.4191,0.5005,0.6857,False,False
30,2021,12.0,4903,4903,1.0,0,0.0,43.4281,382.6051,667.2053,,,0.4344,0.5805,0.6731,0.8085,False,False
30,2021,14.0,26,26,1.0,0,0.0,19.4185,41.4712,427.116,,,0.6154,0.7692,0.8462,0.9231,True,True
30,2021,22.0,11133,10973,0.9856,160,0.0144,66.0561,501.0592,1028.1884,38953.9224,40421.2885,0.3846,0.5147,0.6212,0.7737,False,False
30,2021,24.0,1569,1557,0.9924,12,0.0076,30.2417,435.4958,789.653,37011.3446,40768.0202,0.4627,0.5736,0.6558,0.7967,False,False
30,2021,25.0,66,35,0.5303,31,0.4697,32145.9539,35234.4935,27234.198,38653.8964,39342.7215,0.0,0.0,0.0,0.0,False,False
30,2021,28.0,84,84,1.0,0,0.0,17.6678,160.5784,396.1101,,,0.5952,0.6786,0.7619,0.881,False,False
30,2022,12.0,4225,4225,1.0,0,0.0,37.7108,241.2667,306.3674,,,0.4412,0.6104,0.7103,0.8734,False,False
30,2022,14.0,29,29,1.0,0,0.0,16.7275,42.3081,38.7186,,,0.5862,0.8621,0.9655,1.0,True,True
30,2022,22.0,11139,11053,0.9923,86,0.0077,112.6297,834.0711,1181.5984,30380.1893,31697.3987,0.3376,0.4482,0.5477,0.7283,False,False
30,2022,24.0,1627,1617,0.9939,10,0.0061,86.1686,851.5403,1232.2663,33657.6861,33795.4065,0.3755,0.4843,0.5581,0.7265,False,False
30,2022,25.0,844,815,0.9656,29,0.0344,2017.2661,6087.4042,3823.6998,30805.5242,31620.1481,0.173,0.2097,0.2488,0.391,False,False
30,2022,28.0,87,87,1.0,0,0.0,58.0431,447.4758,312.2287,,,0.3793,0.5402,0.6322,0.8391,False,False
30,2022,31.0,1,1,1.0,0,0.0,595.2147,595.2147,595.2147,,,0.0,0.0,0.0,1.0,True,True
30,2023,12.0,96,96,1.0,0,0.0,15.3644,65.2576,242.8115,,,0.5625,0.7708,0.875,0.9167,False,False
30,2023,14.0,59,58,0.9831,1,0.0169,22.8201,76.0007,400.7589,22188.4208,22188.4208,0.5254,0.7119,0.8136,0.8814,False,False
30,2023,22.0,11696,11350,0.9704,346,0.0296,46.0554,392.2249,589.162,19904.9353,23364.0252,0.4192,0.534,0.6229,0.8248,False,False
30,2023,24.0,2099,2064,0.9833,35,0.0167,66.3251,427.9049,643.6027,21397.3556,23884.0786,0.3854,0.5088,0.5984,0.818,False,False
30,2023,25.0,4202,4156,0.9891,46,0.0109,45.6375,383.1488,576.2643,21205.9439,23366.5284,0.4393,0.5426,0.6435,0.836,False,False
30,2023,28.0,74,74,1.0,0,0.0,24.9693,362.5042,277.4171,,,0.473,0.6757,0.6892,0.8649,False,False
30,2024,12.0,124,118,0.9516,6,0.0484,29.9271,131.4498,196.5514,14772.7615,15154.5138,0.4113,0.6452,0.7581,0.879,False,False
30,2024,14.0,57,56,0.9825,1,0.0175,20.4679,71.9554,95.6445,12204.0183,12204.0183,0.5439,0.7368,0.8947,0.9298,False,False
30,2024,22.0,10639,10341,0.972,298,0.028,51.1147,308.38,560.8329,14050.2533,15134.9394,0.3922,0.5321,0.6484,0.84,False,False
30,2024,24.0,2311,2262,0.9788,49,0.0212,43.0951,345.3794,582.0514,12138.2181,14742.0961,0.4271,0.572,0.6672,0.8005,False,False
30,2024,25.0,3985,3908,0.9807,77,0.0193,27.9268,225.7656,426.0653,13228.6311,14916.1375,0.4655,0.5965,0.6969,0.8535,False,False
30,2024,28.0,59,58,0.9831,1,0.0169,24.9547,98.2688,362.7492,16419.9064,16419.9064,0.4915,0.7119,0.8136,0.9153,False,False
30,2025,12.0,96,91,0.9479,5,0.0521,12.3022,40.6144,107.3531,5427.6053,7381.7344,0.5938,0.7812,0.8438,0.9167,False,False
30,2025,14.0,47,47,1.0,0,0.0,18.7972,63.7883,178.1786,,,0.5745,0.766,0.8936,0.9362,False,False
30,2025,22.0,10847,10316,0.951,531,0.049,24.2399,216.7211,293.4077,3752.745,5558.9338,0.4733,0.5995,0.6896,0.8269,False,False
30,2025,24.0,2232,2097,0.9395,135,0.0605,31.0542,303.3136,358.9899,3416.5944,5436.8765,0.4332,0.5806,0.6604,0.7908,False,False
30,2025,25.0,4102,3904,0.9517,198,0.0483,27.561,186.4107,272.1443,3638.6835,5499.7575,0.4481,0.5997,0.7006,0.8432,False,False
30,2025,28.0,109,107,0.9817,2,0.0183,21.2175,74.7611,242.5844,5581.4562,5593.5931,0.5321,0.7156,0.844,0.9083,False,False
31,2021,11.0,1052,1052,1.0,0,0.0,27.3079,148.9896,500.9011,,,0.4601,0.6359,0.7643,0.8821,False,False
31,2021,12.0,4,3,0.75,1,0.25,19938.7006,23901.7583,19870.724,37308.3203,37308.3203,0.0,0.0,0.0,0.0,True,True
31,2021,25.0,11930,11824,0.9911,106,0.0089,40.171,266.931,799.4359,39010.2275,40453.1579,0.4377,0.5895,0.7049,0.8362,False,False
31,2021,28.0,359,358,0.9972,1,0.0028,19.7504,72.4198,500.2448,40525.0903,40525.0903,0.571,0.7437,0.8412,0.9053,False,False
31,2022,11.0,1054,1054,1.0,0,0.0,23.455,115.0215,276.1623,,,0.5142,0.6945,0.7799,0.8814,False,False
31,2022,12.0,44,42,0.9545,2,0.0455,18.5467,974.491,1377.1698,27520.1382,27909.2673,0.5,0.5455,0.6136,0.7045,False,False
31,2022,25.0,11720,11617,0.9912,103,0.0088,41.3883,264.8725,643.2554,30768.665,33326.3129,0.4227,0.5911,0.7019,0.8435,False,False
31,2022,28.0,309,308,0.9968,1,0.0032,23.7289,110.624,438.2804,32743.6981,32743.6981,0.5049,0.7087,0.7961,0.8932,False,False
31,2023,11.0,61,60,0.9836,1,0.0164,26.8203,65.6042,89.3922,23192.5997,23192.5997,0.4754,0.7541,0.8525,0.9672,False,False
31,2023,12.0,529,524,0.9905,5,0.0095,17.6754,116.716,421.799,21173.9506,21375.9925,0.5369,0.6805,0.7732,0.9055,False,False
31,2023,25.0,13018,12902,0.9911,116,0.0089,22.3893,218.1757,433.3813,21054.0367,23698.3803,0.5114,0.6394,0.7182,0.8861,False,False
31,2023,28.0,433,428,0.9885,5,0.0115,14.0656,101.1748,800.6315,19230.2592,19366.1881,0.5935,0.7252,0.7852,0.8822,False,False
31,2024,11.0,55,54,0.9818,1,0.0182,5.6661,62.7417,280.6965,16611.8589,16611.8589,0.6545,0.7818,0.8,0.8909,False,False
31,2024,12.0,529,522,0.9868,7,0.0132,22.0036,99.3459,337.7465,15296.7936,15533.1917,0.5161,0.6975,0.794,0.9036,False,False
31,2024,25.0,12662,12305,0.9718,357,0.0282,26.1753,212.6786,490.6316,13731.9011,15513.9639,0.4693,0.6116,0.7038,0.8428,False,False
31,2024,28.0,323,319,0.9876,4,0.0124,20.4544,127.7601,374.4566,12104.7789,12700.7058,0.5542,0.6471,0.7802,0.9195,False,False
31,2025,11.0,46,44,0.9565,2,0.0435,29.9974,146.5857,649.0862,2837.9867,4218.6865,0.413,0.6522,0.7391,0.7826,False,False
31,2025,12.0,505,485,0.9604,20,0.0396,18.9378,88.6672,220.7274,3672.0392,5446.4347,0.5208,0.695,0.796,0.897,False,False
31,2025,25.0,12457,11864,0.9524,593,0.0476,23.8181,168.9963,278.1384,3627.7969,5674.0744,0.478,0.6136,0.7133,0.8373,False,False
31,2025,28.0,367,359,0.9782,8,0.0218,26.2047,99.3729,222.1031,4533.3204,4774.0817,0.4687,0.6894,0.7711,0.8747,False,False
32,2021,3.0,6,3,0.5,3,0.5,32514.2464,34439.0496,30465.7133,39893.3947,40469.0513,0.0,0.0,0.0,0.0,True,True
32,2021,4.0,1945,1927,0.9907,18,0.0093,23.5331,172.8554,1081.5678,38865.3507,41034.856,0.4997,0.6473,0.7378,0.8416,False,False
32,2021,25.0,356,356,1.0,0,0.0,23.6607,117.6075,466.0587,,,0.5056,0.677,0.7921,0.8848,False,False
32,2021,34.0,81,62,0.7654,19,0.2346,27201.7703,35261.8046,25690.7176,39294.4239,41052.9154,0.0,0.0,0.0,0.0,False,False
32,2021,42.0,5005,4977,0.9944,28,0.0056,15.7483,89.5636,921.3756,38712.8106,40046.1715,0.5894,0.7263,0.7928,0.8557,False,False
32,2022,3.0,4,3,0.75,1,0.25,774.9922,3686.2583,2544.609,31307.7728,31307.7728,0.0,0.0,0.0,0.25,True,True
32,2022,4.0,2543,2513,0.9882,30,0.0118,32.0356,197.1986,798.9498,29760.4078,33102.0408,0.4499,0.628,0.7263,0.8348,False,False
32,2022,25.0,550,550,1.0,0,0.0,42.2022,239.7217,325.2324,,,0.4345,0.5945,0.7036,0.8836,False,False
32,2022,28.0,1,1,1.0,0,0.0,308.8703,308.8703,308.8703,,,0.0,0.0,0.0,1.0,True,True
32,2022,34.0,476,422,0.8866,54,0.1134,2209.4469,15023.3549,7688.0919,31833.1368,33298.2653,0.1849,0.25,0.3004,0.3592,False,False
32,2022,42.0,5544,5504,0.9928,40,0.0072,18.6703,108.8402,785.2607,29088.3974,31649.4845,0.568,0.7004,0.7825,0.8506,False,False
32,2023,3.0,53,50,0.9434,3,0.0566,82.4482,343.8794,240.4364,25319.9547,25706.6681,0.2264,0.434,0.6038,0.8491,False,False
32,2023,4.0,2177,2143,0.9844,34,0.0156,28.6064,234.5307,793.298,19695.5646,21543.1821,0.4584,0.6132,0.7083,0.836,False,False
32,2023,28.0,13,13,1.0,0,0.0,21.5025,44.3606,310.4369,,,0.5385,0.7692,0.7692,0.8462,True,True
32,2023,34.0,3126,3060,0.9789,66,0.0211,23.3664,139.4837,983.906,21057.3147,23510.0769,0.4981,0.6504,0.7556,0.8378,False,False
32,2023,42.0,4614,4522,0.9801,92,0.0199,18.2324,136.4551,747.3588,22518.9424,23684.6431,0.5522,0.6758,0.7564,0.8414,False,False
32,2024,3.0,13,13,1.0,0,0.0,18.3406,125.7603,137.3502,,,0.6154,0.6923,0.8462,0.9231,True,True
32,2024,4.0,2519,2429,0.9643,90,0.0357,20.6347,123.6447,463.9487,12764.2914,15297.889,0.5256,0.657,0.7432,0.8372,False,False
32,2024,28.0,6,6,1.0,0,0.0,20.6689,35.6231,27.0528,,,0.6667,1.0,1.0,1.0,True,True
32,2024,34.0,4091,3931,0.9609,160,0.0391,8.1672,73.2282,437.948,13574.8729,15272.2103,0.5893,0.7155,0.7925,0.8558,False,False
32,2024,42.0,4785,4649,0.9716,136,0.0284,5.6244,88.8819,433.7621,14817.7414,15499.0824,0.6084,0.7129,0.7808,0.8479,False,False
32,2025,3.0,37,35,0.9459,2,0.0541,65.7489,187.6671,229.7674,1005.3617,1046.4615,0.3784,0.4865,0.6757,0.8649,False,False
32,2025,4.0,2276,2128,0.935,148,0.065,23.9026,118.4511,241.8038,2880.7281,5062.5549,0.4684,0.6331,0.7417,0.8414,False,False
32,2025,28.0,10,9,0.9,1,0.1,510.8153,744.4869,870.0116,698.9631,698.9631,0.2,0.2,0.2,0.6,True,True
32,2025,34.0,3353,3165,0.9439,188,0.0561,15.7192,72.7481,197.186,3138.6247,5872.1599,0.5622,0.7056,0.7903,0.8741,False,False
32,2025,42.0,4928,4690,0.9517,238,0.0483,11.5129,84.1223,195.3534,2701.129,4707.6658,0.5761,0.7011,0.7786,0.8628,False,False
33,2021,3.0,2769,2731,0.9863,38,0.0137,65.2664,394.8633,986.9465,38766.7713,39749.2162,0.3933,0.5186,0.6219,0.8118,False,False
33,2021,4.0,411,409,0.9951,2,0.0049,40.3833,504.7508,1492.6796,38325.5314,39770.0843,0.455,0.5499,0.6326,0.7859,False,False
33,2021,11.0,3,1,0.3333,2,0.6667,16000.8553,16000.8553,16000.8553,38229.1557,38512.2828,0.0,0.0,0.0,0.0,True,True
33,2021,25.0,96,96,1.0,0,0.0,24.6942,276.4642,420.0106,,,0.4896,0.625,0.6875,0.8958,False,False
33,2021,34.0,6,4,0.6667,2,0.3333,18273.9239,20618.9313,17074.2515,40155.9664,41081.3688,0.0,0.0,0.0,0.0,True,True
33,2022,3.0,2780,2720,0.9784,60,0.0216,65.7303,500.6688,1063.6761,30009.3221,33058.238,0.3633,0.5086,0.6032,0.7705,False,False
33,2022,4.0,555,543,0.9784,12,0.0216,33.9122,553.8575,1047.687,30894.3238,31995.9728,0.445,0.5874,0.6432,0.7514,False,False
33,2022,11.0,6,6,1.0,0,0.0,512.5199,1777.3164,3606.4974,,,0.3333,0.5,0.5,0.5,True,True
33,2022,25.0,78,78,1.0,0,0.0,24.9179,149.8934,128.8547,,,0.4872,0.6282,0.7821,0.9487,False,False
33,2022,34.0,47,43,0.9149,4,0.0851,860.2861,3480.4751,3663.2134,31324.4678,34377.8639,0.2128,0.2553,0.2766,0.4043,False,False
33,2023,3.0,3001,2964,0.9877,37,0.0123,42.9328,303.8512,688.7531,22911.2753,24320.6156,0.4245,0.5638,0.6658,0.8357,False,False
33,2023,4.0,578,566,0.9792,12,0.0208,56.4547,686.1443,794.0442,21690.7222,23576.9903,0.4118,0.5242,0.6073,0.7388,False,False
33,2023,11.0,105,105,1.0,0,0.0,20.0178,75.9728,207.5326,,,0.5429,0.7143,0.8571,0.9143,False,False
33,2023,34.0,297,293,0.9865,4,0.0135,29.29,258.8289,959.7674,18152.0093,18927.4958,0.4613,0.6094,0.7003,0.8215,False,False
33,2024,3.0,3207,3079,0.9601,128,0.0399,30.3272,234.7901,524.1087,14217.6328,15555.6897,0.4468,0.5794,0.6891,0.8223,False,False
33,2024,4.0,690,681,0.987,9,0.013,42.3394,522.1406,451.8757,11979.7822,13235.2622,0.4377,0.5478,0.6261,0.7667,False,False
33,2024,11.0,88,87,0.9886,1,0.0114,29.9544,115.3618,383.31,11021.6086,11021.6086,0.4545,0.6477,0.7727,0.8864,False,False
33,2024,34.0,338,327,0.9675,11,0.0325,23.2594,137.4185,504.6829,11441.7975,12875.7853,0.4911,0.6391,0.7604,0.8225,False,False
33,2025,3.0,3335,3143,0.9424,192,0.0576,23.4244,170.7686,288.8012,3083.8267,4927.7962,0.4759,0.5997,0.7028,0.8348,False,False
33,2025,4.0,653,599,0.9173,54,0.0827,43.6669,477.1879,396.8441,2689.1954,5082.7797,0.4028,0.536,0.6233,0.7397,False,False
33,2025,11.0,94,88,0.9362,6,0.0638,23.446,98.9254,276.8255,5572.2692,6264.582,0.4681,0.6489,0.734,0.8191,False,False
33,2025,34.0,319,295,0.9248,24,0.0752,20.1689,120.3225,266.4889,3068.9225,5088.0254,0.5172,0.6238,0.7335,0.8339,False,False
34,2021,3.0,118,118,1.0,0,0.0,29.044,490.5515,841.7593,,,0.4576,0.5932,0.6525,0.7966,False,False
34,2021,11.0,1650,1627,0.9861,23,0.0139,72.3397,504.1071,1245.1685,38987.8331,41388.3478,0.3315,0.4909,0.6103,0.7885,False,False
34,2021,25.0,1403,1403,1.0,0,0.0,43.1072,185.4503,600.5604,,,0.4284,0.598,0.7413,0.8646,False,False
34,2022,3.0,109,109,1.0,0,0.0,25.9342,173.4839,296.9365,,,0.4862,0.633,0.7339,0.8807,False,False
34,2022,11.0,1831,1808,0.9874,23,0.0126,80.1853,532.7259,1332.1655,32625.0258,33592.8735,0.3135,0.4741,0.5806,0.7597,False,False
34,2022,25.0,1354,1354,1.0,0,0.0,36.8392,149.9298,242.7913,,,0.449,0.6366,0.7607,0.9099,False,False
34,2023,3.0,163,161,0.9877,2,0.0123,18.2614,261.7731,715.6217,22157.0374,23557.1449,0.5337,0.6442,0.6994,0.8344,False,False
34,2023,11.0,3289,3245,0.9866,44,0.0134,31.9208,272.1269,795.1083,21660.099,24347.7564,0.4421,0.6008,0.6996,0.8401,False,False
34,2024,3.0,155,152,0.9806,3,0.0194,16.2004,184.5363,347.4241,13635.6167,14551.7151,0.529,0.6258,0.7097,0.8581,False,False
